trade_date,total_pnl,avg_pnl,win_rate,total_volume_usd,trade_count,avg_fee,date_only,classification,sentiment_value
2025-04-14,45680.443063,51.32634052022472,0.42247191011235957,13079972.98,890,2.273210919738202,2025-04-14,Fear,31.0
2025-04-15,72357.706282,63.976751796640144,0.5720601237842617,20752168.24,1131,1.6506673380990273,2025-04-15,Fear,38.0
2025-04-16,58631.730257,36.46251881654229,0.3401741293532338,36502715.9,1608,3.7298618813992537,2025-04-16,Fear,29.0
2025-04-17,5427.919886,5.264713759456837,0.30358874878758485,2604551.51,1031,0.5035972230067896,2025-04-17,Fear,30.0
2025-04-18,4880.4047439999995,2.576771248152059,0.5126715945089757,24610650.46,1894,2.4642702913252377,2025-04-18,Fear,33.0
2025-04-19,71950.577495,25.82576363783202,0.2921751615218952,32706462.71,2786,2.32614010505743,2025-04-19,Fear,32.0
2025-04-20,25060.341936,12.643966668012109,0.3985872855701312,12126094.05,1982,0.9522349183177599,2025-04-20,Fear,37.0
2025-04-21,34369.267906999994,20.005394590803256,0.3940628637951106,42104054.84,1718,3.699703762444703,2025-04-21,Fear,39.0
2025-04-22,58652.763578,19.563963835223483,0.2961974649766511,33753625.24,2998,1.917840477318212,2025-04-22,Neutral,47.0
2025-04-23,-419020.225731,-68.03380836678032,0.324728040266277,30682443.79,6159,1.1920897616301347,2025-04-23,Greed,72.0
2025-04-24,50704.395965,22.717023281810036,0.4135304659498208,35088918.64,2232,3.30040336914664,2025-04-24,Greed,63.0
2025-04-25,20218.859206,12.231614764670297,0.38596491228070173,27749455.78,1653,3.8107037233745915,2025-04-25,Greed,60.0
2025-04-26,-4125.753942,-3.6478814694960215,0.1724137931034483,11948127.77,1131,2.3450988094783374,2025-04-26,Greed,65.0
2025-04-27,2702.067468,8.018004356083086,0.3560830860534125,487537.69,337,0.16595481500356082,2025-04-27,Greed,61.0
2025-04-28,36906.813759,26.763461754169686,0.4169688179840464,26124921.49,1379,4.356237420979043,2025-04-28,Neutral,54.0
2025-04-29,125749.613427,56.06313572313866,0.43201069995541685,34089511.66,2243,2.295717916697771,2025-04-29,Greed,60.0
2025-04-30,14003.797269,12.582028094339623,0.26504941599281223,12693878.85,1113,2.6506592748207547,2025-04-30,Greed,56.0
2025-05-01,54536.829297000004,44.338885607317074,0.43089430894308944,10720240.52,1230,2.1565964861510567,2025-05-01,Neutral,53.0
